time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-30T13:17:55.980Z,19.3388329,-155.1308289,0.28,2.78,ml,12,139,0.04607,0.31,hv,hv70497927,2018-07-30T13:23:34.680Z,"15km SE of Volcano, Hawaii",earthquake,0.84,0.74,0.49,12,automatic,hv,hv
2018-07-30T13:13:59.790Z,19.4128342,-155.2749939,1.12,2.45,ml,35,40,0.009843,0.14,hv,hv70497922,2018-07-30T13:19:40.520Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.13,0.38,17,automatic,hv,hv
2018-07-30T13:11:10.320Z,18.7538,-64.7438,105,3.37,md,5,342,1.263,0.29,pr,pr2018211010,2018-07-30T16:30:12.520Z,"39km NNW of Road Town, British Virgin Islands",earthquake,7.25,5.35,0.03,4,reviewed,pr,pr
2018-07-30T13:06:32.320Z,19.3985004,-155.2669983,-0.22,3.06,ml,22,40,0.0009476,0.35,hv,hv70497897,2018-07-30T13:12:12.630Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.25,0.46,17,automatic,hv,hv
2018-07-30T13:04:08.620Z,19.4095001,-155.2660065,0.38,3.23,ml,40,27,0.006332,0.33,hv,hv70497887,2018-07-30T13:09:49.400Z,"3km SW of Volcano, Hawaii",earthquake,0.29,0.17,3.32,37,automatic,hv,hv
2018-07-30T12:51:04.180Z,19.4046669,-155.2491608,-0.46,2.47,ml,15,139,0.01252,0.18,hv,hv70497842,2018-07-30T12:56:44.280Z,"3km SSW of Volcano, Hawaii",earthquake,0.24,0.38,0.48,12,automatic,hv,hv
2018-07-30T12:48:39.600Z,19.4278336,-155.2799988,0.6,3.4,ml,27,86,0.003815,0.24,hv,hv70497837,2018-07-30T12:54:21.650Z,"4km W of Volcano, Hawaii",earthquake,0.33,0.16,0.38,13,automatic,hv,hv
2018-07-30T12:48:25.020Z,19.4248333,-155.2944946,1.23,2.67,ml,12,158,0.0078,0.28,hv,hv70497832,2018-07-30T12:54:13.350Z,"5km W of Volcano, Hawaii",earthquake,0.92,0.4,3,29,automatic,hv,hv
2018-07-30T12:48:24.230Z,19.3963337,-155.2718353,0.58,2.65,ml,32,37,0.001958,0.28,hv,hv70497827,2018-07-30T12:54:05.380Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.31,3.01,29,automatic,hv,hv
2018-07-30T12:46:52.680Z,19.4078331,-155.2700043,0.53,2.61,ml,34,41,0.01025,0.22,hv,hv70497822,2018-07-30T12:52:32.410Z,"4km SW of Volcano, Hawaii",earthquake,0.25,0.14,0.39,20,automatic,hv,hv
2018-07-30T12:44:21.220Z,19.4009991,-155.272995,-0.26,2.67,ml,26,44,0.007122,0.39,hv,hv70497817,2018-07-30T12:50:00.900Z,"4km SW of Volcano, Hawaii",earthquake,0.36,0.41,0.38,15,automatic,hv,hv
2018-07-30T12:43:54.070Z,19.4088326,-155.2901611,0.65,2.54,ml,27,51,0.009548,0.32,hv,hv70497812,2018-07-30T12:49:34.810Z,"6km WSW of Volcano, Hawaii",earthquake,0.3,0.17,0.44,19,automatic,hv,hv
2018-07-30T12:40:20.910Z,19.0225,-64.761,85,3.37,md,6,339,1.3995,0.36,pr,pr2018211009,2018-07-30T16:29:37.427Z,"68km NNW of Road Town, British Virgin Islands",earthquake,7.99,10.99,0.06,4,reviewed,pr,pr
2018-07-30T12:36:47.150Z,19.4139996,-155.2728271,0.93,2.61,ml,38,47,0.01124,0.22,hv,hv70497792,2018-07-30T12:42:25.930Z,"4km WSW of Volcano, Hawaii",earthquake,0.34,0.16,0.36,18,automatic,hv,hv
2018-07-30T12:34:02.910Z,19.233,-65.1078,80,3.33,md,8,333,1.3188,0.42,pr,pr2018211008,2018-07-30T14:54:58.679Z,"100km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,6.7,12.4,0.3,8,reviewed,pr,pr
2018-07-30T12:32:40.920Z,19.3964996,-155.2733307,0.39,2.47,ml,26,38,0.001164,0.17,hv,hv70497777,2018-07-30T12:38:21.380Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.29,0.41,15,automatic,hv,hv
2018-07-30T12:30:43.740Z,19.390667,-155.2681732,-1.07,2.52,ml,12,85,0.006966,0.19,hv,hv70497767,2018-07-30T12:36:22.530Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.38,0.2,5,automatic,hv,hv
2018-07-30T12:01:50.520Z,19.4158325,-155.2723389,1.33,2.46,ml,36,46,0.01017,0.17,hv,hv70497677,2018-07-30T12:07:31.320Z,"3km WSW of Volcano, Hawaii",earthquake,0.27,0.19,0.37,19,automatic,hv,hv
2018-07-30T11:34:03.158Z,56.3132,-156.2912,75,3.1,ml,,,,0.73,ak,ak19988558,2018-07-30T11:41:16.855Z,"68km NW of Chirikof Island, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-07-30T11:29:44.570Z,19.3796673,-155.485672,10.18,2.78,ml,23,74,0.06627,0.2,hv,hv70497567,2018-07-30T11:35:26.470Z,"19km N of Pahala, Hawaii",earthquake,0.5,0.98,0.37,13,automatic,hv,hv
2018-07-30T11:20:55.840Z,18.9813,-64.6038,47,3.29,md,6,341,1.5015,0.18,pr,pr2018211007,2018-07-30T14:53:29.271Z,"62km N of Road Town, British Virgin Islands",earthquake,2.88,12.47,0.17,5,reviewed,pr,pr
2018-07-30T11:00:05.100Z,19.3926659,-155.2701721,0.32,2.57,ml,22,61,0.004238,0.2,hv,hv70497472,2018-07-30T11:05:55.050Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.28,0.45,18,automatic,hv,hv
2018-07-30T10:59:50.410Z,19.4325008,-155.2463379,0.89,2.61,ml,11,133,0.01669,0.19,hv,hv70497462,2018-07-30T11:05:34.380Z,"0km WNW of Volcano, Hawaii",earthquake,0.46,0.53,0.5,19,automatic,hv,hv
2018-07-30T10:58:41.460Z,19.3061676,-154.9996643,15.16,2.69,ml,14,345,0.2372,0.34,hv,hv70497457,2018-07-30T11:04:25.060Z,"19km SSW of Leilani Estates, Hawaii",earthquake,7.8,15.02,0.19,6,automatic,hv,hv
2018-07-30T10:43:58.740Z,19.4028339,-155.2688293,0.54,2.74,ml,41,40,0.005276,0.19,hv,hv70497422,2018-07-30T10:49:39.100Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.17,2.63,27,automatic,hv,hv
2018-07-30T10:43:16.180Z,19.4081669,-155.2598267,1.4,2.98,ml,9,108,0.01823,0.22,hv,hv70497417,2018-07-30T10:48:56.580Z,"3km SW of Volcano, Hawaii",earthquake,0.89,0.97,0.48,18,automatic,hv,hv
2018-07-30T10:37:05.040Z,19.4384995,-155.238327,-0.99,2.85,ml,13,190,0.02631,0.31,hv,hv70497402,2018-07-30T10:42:47.440Z,"0km N of Volcano, Hawaii",earthquake,0.54,0.41,0.42,7,automatic,hv,hv
2018-07-30T10:24:23.120Z,19.4123325,-155.2796631,0.17,2.66,ml,42,32,0.006754,0.25,hv,hv70497357,2018-07-30T10:30:02.970Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.18,2.81,32,automatic,hv,hv
2018-07-30T10:21:37.660Z,-27.596,-71.646,10,4.9,mb,,135,0.789,1.08,us,us2000gh41,2018-07-30T10:36:29.040Z,"132km WSW of Copiapo, Chile",earthquake,5,1.8,0.092,37,reviewed,us,us
2018-07-30T10:13:18.420Z,19.3969994,-155.2751617,1.71,2.45,ml,26,41,0.002165,0.15,hv,hv70497312,2018-07-30T10:18:58.430Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.24,0.3,16,automatic,hv,hv
2018-07-30T10:09:27.450Z,19.4141674,-155.2714996,1.25,2.5,ml,39,52,0.01116,0.15,hv,hv70497302,2018-07-30T10:15:11.800Z,"3km WSW of Volcano, Hawaii",earthquake,0.2,0.13,0.37,18,automatic,hv,hv
2018-07-30T10:07:11.400Z,19.3980007,-155.317337,-0.34,2.52,md,8,209,0.01847,0.32,hv,hv70497292,2018-07-30T10:10:19.010Z,"9km WSW of Volcano, Hawaii",earthquake,0.56,0.86,0.07,3,automatic,hv,hv
2018-07-30T09:54:58.270Z,19.4136658,-155.2671661,0.67,2.85,ml,42,59,0.007057,0.23,hv,hv70497262,2018-07-31T08:17:49.403Z,"3km WSW of Volcano, Hawaii",earthquake,0.32,0.24,2.91,31,automatic,hv,hv
2018-07-30T09:52:01.950Z,18.802,-64.7953,92,3.4,md,7,340,1.2431,0.25,pr,pr2018211005,2018-07-30T12:35:59.574Z,"46km NNW of Road Town, British Virgin Islands",earthquake,4.73,5.74,0.14,6,reviewed,pr,pr
2018-07-30T09:50:23.930Z,19.4134998,-155.2668304,1.05,2.92,ml,48,37,0.006712,0.27,hv,hv70497252,2018-07-30T09:56:06.220Z,"3km WSW of Volcano, Hawaii",earthquake,0.29,0.22,3.09,35,automatic,hv,hv
2018-07-30T09:50:15.230Z,19.392334,-155.2591705,-0.6,2.89,ml,8,115,0.008746,0.21,hv,hv70497247,2018-07-30T10:01:37.571Z,"4km SSW of Volcano, Hawaii",earthquake,0.4,0.69,3.1,35,automatic,hv,hv
2018-07-30T09:49:48.970Z,19.4204998,-155.2655029,2.07,2.89,ml,15,74,0.004992,0.18,hv,hv70497242,2018-07-30T09:55:31.690Z,"3km WSW of Volcano, Hawaii",earthquake,0.37,0.28,2.46,31,automatic,hv,hv
2018-07-30T09:24:27.370Z,19.4161663,-155.2731628,0.94,2.55,ml,37,43,0.009512,0.24,hv,hv70497162,2018-07-30T09:30:09.160Z,"4km WSW of Volcano, Hawaii",earthquake,0.3,0.2,0.35,20,automatic,hv,hv
2018-07-30T09:13:17.140Z,19.4080009,-155.2683258,0.34,2.64,ml,36,44,0.008951,0.23,hv,hv70497122,2018-07-30T09:18:57.760Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.14,2.89,31,automatic,hv,hv
2018-07-30T09:08:22.410Z,19.4128342,-155.2675018,1.28,2.75,ml,40,47,0.007235,0.21,hv,hv70497107,2018-07-30T09:14:03.300Z,"3km WSW of Volcano, Hawaii",earthquake,0.31,0.22,1.92,26,automatic,hv,hv
2018-07-30T08:49:26.620Z,19.4305,-64.6815,41,3.39,md,14,333,1.7385,0.44,pr,pr2018211003,2018-07-30T09:15:48.040Z,"111km N of Road Town, British Virgin Islands",earthquake,4.65,28.97,0.37,12,reviewed,pr,pr
2018-07-30T08:31:53.410Z,19.4116669,-155.2741699,0.74,2.64,ml,36,40,0.01111,0.27,hv,hv70497002,2018-07-30T16:34:27.048Z,"4km WSW of Volcano, Hawaii",earthquake,0.27,0.18,0.36,20,automatic,hv,hv
2018-07-30T08:30:52.180Z,17.553,-67.5068,4,2.72,md,7,313,0.6028,0.42,pr,pr2018211004,2018-07-30T09:33:06.695Z,"57km SW of Pole Ojea, Puerto Rico",earthquake,2.77,2.71,0.31,4,reviewed,pr,pr
2018-07-30T08:19:28.730Z,19.4081669,-155.2388306,7.05,2.55,ml,8,202,0.02024,0.15,hv,hv70496947,2018-07-30T08:25:08.330Z,"2km S of Volcano, Hawaii",earthquake,6.4,11.14,0.45,15,automatic,hv,hv
2018-07-30T08:03:03.210Z,19.3508333,-155.1226667,7.38,4.07,ml,44,125,0.03395,0.1,hv,hv70496917,2018-07-31T07:06:17.591Z,"16km SE of Volcano, Hawaii",earthquake,0.34,0.41,0.197,55,reviewed,hv,hv
2018-07-30T08:02:26.840Z,19.4146671,-155.2825012,1.09,3.43,ml,16,67,0.003338,0.17,hv,hv70496912,2018-07-30T09:08:24.073Z,"5km WSW of Volcano, Hawaii",earthquake,0.27,0.27,3.57,43,automatic,hv,hv
2018-07-30T07:46:43.420Z,-9.7656,150.8259,10,5.4,mww,,62,3.633,0.87,us,us2000gh23,2018-07-31T22:59:26.040Z,"77km NE of Alotau, Papua New Guinea",earthquake,8,1.9,0.071,19,reviewed,us,us
2018-07-30T07:28:12.760Z,19.4098339,-155.2786713,-1.11,2.87,ml,12,59,0.01618,0.28,hv,hv70496797,2018-07-30T08:00:23.662Z,"4km WSW of Volcano, Hawaii",earthquake,0.47,0.71,0.2,12,automatic,hv,hv
2018-07-30T07:28:12.120Z,19.4169998,-155.2606659,0.69,2.9,ml,24,75,0.004944,0.33,hv,hv70496792,2018-07-30T07:33:51.960Z,"2km WSW of Volcano, Hawaii",earthquake,0.31,0.29,0.34,14,automatic,hv,hv
2018-07-30T07:27:10.220Z,19.3959999,-155.2819977,0.53,2.77,ml,29,34,0.007911,0.12,hv,hv70496782,2018-07-30T07:32:53.600Z,"6km SW of Volcano, Hawaii",earthquake,0.14,0.18,1.96,24,automatic,hv,hv
2018-07-30T07:10:06.710Z,19.4056664,-155.2646637,0.69,2.57,ml,28,38,0.007498,0.19,hv,hv70496742,2018-07-30T07:15:51.770Z,"3km SW of Volcano, Hawaii",earthquake,0.22,0.19,0.4,17,automatic,hv,hv
2018-07-30T07:07:54.140Z,19.4069996,-155.260498,0.75,2.61,ml,29,54,0.005095,0.22,hv,hv70496737,2018-07-30T07:13:41.270Z,"3km SW of Volcano, Hawaii",earthquake,0.3,0.24,0.45,19,automatic,hv,hv
2018-07-30T06:55:57.990Z,19.4046669,-155.5410004,5.55,2.58,ml,11,348,,0.22,hv,hv70496707,2018-07-30T07:01:55.240Z,"22km NNW of Pahala, Hawaii",earthquake,21.65,20.04,0.35,12,automatic,hv,hv
2018-07-30T06:34:16.900Z,19.4196663,-155.2706604,1.41,2.62,ml,42,32,0.007891,0.18,hv,hv70496637,2018-07-30T06:39:58.920Z,"3km WSW of Volcano, Hawaii",earthquake,0.26,0.19,1.95,25,automatic,hv,hv
2018-07-30T06:26:57.190Z,19.4063339,-155.274826,0.97,2.67,ml,39,37,0.01097,0.25,hv,hv70496607,2018-07-30T06:32:39.270Z,"4km SW of Volcano, Hawaii",earthquake,0.26,0.17,0.38,21,automatic,hv,hv
2018-07-30T06:23:57.280Z,31.9015,-115.8281667,8.26,2.79,ml,14,118,0.1449,0.22,ci,ci38233000,2018-07-31T15:10:38.920Z,"72km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.54,1.16,0.205,66,reviewed,ci,ci
2018-07-30T06:06:37.390Z,-23.4723,-174.9352,10,4.9,mb,,30,6.344,1.36,us,us2000gh16,2018-07-30T06:59:49.040Z,"236km S of `Ohonua, Tonga",earthquake,8,1.8,0.046,172,reviewed,us,us
2018-07-30T06:01:12.700Z,19.3195,-155.0756683,5.05,2.75,ml,18,230,0.06054,0.32,hv,hv70496507,2018-07-30T06:06:55.560Z,"21km SE of Volcano, Hawaii",earthquake,1.06,1.1,0.24,9,automatic,hv,hv
2018-07-30T05:13:14.000Z,19.4044991,-155.2660065,1.66,2.69,ml,38,46,0.006224,0.17,hv,hv70496357,2018-07-30T07:09:41.918Z,"4km SW of Volcano, Hawaii",earthquake,0.26,0.2,0.4,20,automatic,hv,hv
2018-07-30T03:39:13.640Z,19.4074993,-155.27034,1.3,2.73,ml,35,34,0.01007,0.26,hv,hv70496042,2018-07-30T03:44:53.530Z,"4km SW of Volcano, Hawaii",earthquake,0.36,0.24,0.38,18,automatic,hv,hv
2018-07-30T02:43:33.280Z,-34.4862,-68.6575,10,4,mb,,68,1.434,1.1,us,us2000gh0i,2018-07-30T16:29:48.190Z,"33km WNW of San Rafael, Argentina",earthquake,6,2,0.258,4,reviewed,us,us
2018-07-30T02:39:22.170Z,36.2974,-98.2119,5,2.7,mb_lg,,60,0.277,0.24,us,us2000gh0c,2018-07-30T17:00:37.589Z,"22km NNE of Okeene, Oklahoma",earthquake,1,1.7,0.061,71,reviewed,us,us
2018-07-29T22:47:46.360Z,45.7269,151.4948,47.59,4.7,mb,,186,6.171,0.98,us,us2000ggxe,2018-07-29T23:06:40.040Z,"287km ENE of Kuril'sk, Russia",earthquake,10.8,9.4,0.086,41,reviewed,us,us
2018-07-29T22:22:03.769Z,40.1393,-119.6848,11.8,2.7,ml,30,72.75,0.223,0.179,nn,nn00647659,2018-07-29T23:06:01.505Z,"54km N of Spanish Springs, Nevada",earthquake,,1.9,0.19,11,reviewed,nn,nn
2018-07-29T22:10:25.570Z,19.4065,-155.2836667,0.91,5.3,mw,25,41,0.01111,0.14,hv,hv70495012,2018-07-31T21:03:52.040Z,"5km WSW of Volcano, Hawaii",volcanic eruption,0.17,0.16,,22,reviewed,hv,hv
2018-07-29T22:07:22.430Z,19.3911667,-155.2743333,-0.26,3.65,ml,20,44,0.00423,0.11,hv,hv70495007,2018-07-30T00:25:15.969Z,"5km SW of Volcano, Hawaii",earthquake,0.12,0.19,0.167,24,reviewed,hv,hv
2018-07-29T22:05:57.350Z,19.42,-155.275,0.8,3.86,ml,17,44,0.005325,0.12,hv,hv70494992,2018-07-30T10:34:30.533Z,"4km WSW of Volcano, Hawaii",earthquake,0.17,0.1,0.206,25,reviewed,hv,hv
2018-07-29T22:05:52.420Z,19.412,-155.2643333,0.41,3.71,ml,22,72,0.004207,0.08,hv,hv70494987,2018-07-30T08:22:29.381Z,"3km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.238,21,reviewed,hv,hv
2018-07-29T22:04:46.540Z,19.395,-155.286,0.1,3.13,ml,25,47,0.009037,0.12,hv,hv70494997,2018-07-30T00:21:28.878Z,"6km SW of Volcano, Hawaii",earthquake,0.13,0.15,0.168,45,reviewed,hv,hv
2018-07-29T22:03:11.690Z,19.395834,-155.2774963,-0.93,2.62,ml,15,103,0.003667,0.22,hv,hv70494977,2018-07-30T08:28:55.544Z,"5km SW of Volcano, Hawaii",earthquake,0.28,0.3,0.52,23,automatic,hv,hv
2018-07-29T22:03:10.640Z,19.3955002,-155.2709961,1.45,2.75,ml,33,37,0.002502,0.15,hv,hv70494982,2018-07-29T22:09:01.730Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.16,0.52,24,automatic,hv,hv
2018-07-29T22:02:40.440Z,19.4195004,-155.2678375,0.44,2.64,ml,18,71,0.0074,0.28,hv,hv70494972,2018-07-29T22:08:22.050Z,"3km WSW of Volcano, Hawaii",earthquake,0.28,0.3,1.96,25,automatic,hv,hv
2018-07-29T21:57:50.610Z,19.3988342,-155.2698364,0.02,2.89,ml,48,35,0.003639,0.37,hv,hv70494957,2018-07-30T01:19:30.490Z,"4km SW of Volcano, Hawaii",earthquake,0.28,0.24,2.8,33,automatic,hv,hv
2018-07-29T21:42:14.110Z,19.3928337,-155.2725067,0.01,2.56,ml,38,45,0.00274,0.28,hv,hv70494927,2018-07-29T21:47:54.570Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.24,0.51,25,automatic,hv,hv
2018-07-29T21:40:38.170Z,19.4239998,-155.2651672,0.74,2.48,ml,9,118,0.003874,0.12,hv,hv70494922,2018-07-29T21:46:18.220Z,"2km WSW of Volcano, Hawaii",earthquake,0.23,0.16,0.3,6,automatic,hv,hv
2018-07-29T21:25:56.300Z,19.3964996,-155.2743378,0.12,2.54,ml,23,41,0.001303,0.19,hv,hv70494887,2018-07-29T21:31:35.610Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.22,2.01,24,automatic,hv,hv
2018-07-29T21:25:19.130Z,19.2923336,-155.0831604,7.68,3.58,ml,25,235,0.04385,0.21,hv,hv70494882,2018-07-29T23:27:34.403Z,"22km SE of Volcano, Hawaii",earthquake,0.88,0.6,0.68,21,automatic,hv,hv
2018-07-29T21:05:07.470Z,19.4138336,-155.2709961,0.64,2.53,ml,23,53,0.01064,0.11,hv,hv70494847,2018-07-29T21:10:51.350Z,"3km WSW of Volcano, Hawaii",earthquake,0.13,0.14,0.33,16,automatic,hv,hv
2018-07-29T21:01:29.410Z,19.4074993,-155.2603302,0.51,2.57,ml,24,46,0.004584,0.35,hv,hv70494837,2018-07-29T21:07:08.830Z,"3km SW of Volcano, Hawaii",earthquake,0.36,0.31,0.44,12,automatic,hv,hv
2018-07-29T20:58:41.800Z,19.4008331,-155.2661591,0.25,3.01,ml,49,35,0.00258,0.23,hv,hv70494832,2018-07-29T21:04:21.210Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.2,3.56,36,automatic,hv,hv
2018-07-29T20:47:08.200Z,19.4139996,-155.2821655,1.36,2.49,ml,38,29,0.004074,0.31,hv,hv70494792,2018-07-29T20:52:50.020Z,"5km WSW of Volcano, Hawaii",earthquake,0.32,0.22,0.37,21,automatic,hv,hv
2018-07-29T20:42:14.040Z,19.4016666,-155.2753296,0.34,2.52,ml,30,35,0.006465,0.25,hv,hv70494772,2018-07-29T20:47:54.980Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.16,1.61,19,automatic,hv,hv
2018-07-29T20:32:12.410Z,19.3973331,-155.2669983,0.24,2.5,ml,25,51,0.001284,0.19,hv,hv70494747,2018-07-29T20:37:51.780Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.24,0.42,15,automatic,hv,hv
2018-07-29T20:28:19.830Z,19.4141674,-155.2765045,-0.27,2.68,ml,37,39,0.007965,0.23,hv,hv70494737,2018-07-29T20:33:59.230Z,"4km WSW of Volcano, Hawaii",earthquake,0.16,0.13,2.6,27,automatic,hv,hv
2018-07-29T20:27:39.700Z,19.4083328,-155.2774963,2.39,2.92,ml,19,51,0.01118,0.23,hv,hv70494732,2018-07-29T20:33:21.050Z,"4km WSW of Volcano, Hawaii",earthquake,0.45,0.39,0.43,17,automatic,hv,hv
2018-07-29T20:26:27.510Z,19.4435005,-155.2976685,-1.31,2.59,ml,10,92,0.02499,0.26,hv,hv70494727,2018-07-29T20:32:07.610Z,"6km WNW of Volcano, Hawaii",earthquake,0.63,0.38,0.36,8,automatic,hv,hv
2018-07-29T20:25:30.480Z,19.413166,-155.2771606,0.87,2.55,ml,37,36,0.007929,0.21,hv,hv70494722,2018-07-29T20:31:10.580Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.18,0.28,19,automatic,hv,hv
2018-07-29T20:25:04.590Z,19.4191666,-155.2493286,0.5,2.62,ml,7,148,0.01162,0.1,hv,hv70494717,2018-07-29T20:30:52.440Z,"1km SW of Volcano, Hawaii",earthquake,1.19,0.73,0.4,14,automatic,hv,hv
2018-07-29T20:24:59.940Z,19.4034996,-155.2904968,0.64,2.48,ml,16,82,0.009497,0.24,hv,hv70494712,2018-07-29T20:30:41.710Z,"6km WSW of Volcano, Hawaii",earthquake,0.3,0.3,0.41,18,automatic,hv,hv
2018-07-29T20:21:24.560Z,19.4099998,-155.2458344,1.59,2.58,ml,22,141,0.01342,0.33,hv,hv70494707,2018-07-29T20:27:03.220Z,"2km SSW of Volcano, Hawaii",earthquake,0.59,0.47,0.49,15,automatic,hv,hv
2018-07-29T20:20:39.240Z,38.8404999,-122.828331,2,2.68,md,34,67,0.005905,0.06,nc,nc73059951,2018-07-29T20:40:03.694Z,"9km WNW of Cobb, CA",earthquake,0.22,0.28,0.2,17,automatic,nc,nc
2018-07-29T20:14:13.130Z,19.3936672,-155.2941742,0.36,2.48,ml,23,53,0.003649,0.22,hv,hv70494682,2018-07-29T20:19:54.630Z,"7km SW of Volcano, Hawaii",earthquake,0.2,0.18,0.37,20,automatic,hv,hv
2018-07-29T20:10:36.900Z,19.4143333,-155.2570038,0.81,2.56,ml,16,132,0.003514,0.33,hv,hv70494672,2018-07-29T20:16:16.310Z,"2km SW of Volcano, Hawaii",earthquake,0.47,0.44,0.36,4,automatic,hv,hv
2018-07-29T20:09:05.070Z,19.4001675,-155.2618408,-0.03,2.61,ml,29,46,0.004395,0.25,hv,hv70494667,2018-07-29T20:14:43.190Z,"4km SW of Volcano, Hawaii",earthquake,0.19,0.13,2.61,27,automatic,hv,hv
2018-07-29T20:02:19.020Z,19.4021664,-155.2624969,0.69,3.56,ml,19,91,0.005136,0.24,hv,hv70494657,2018-07-30T00:56:18.833Z,"4km SW of Volcano, Hawaii",earthquake,0.31,0.26,2.65,14,automatic,hv,hv
2018-07-29T20:01:46.590Z,19.3933334,-155.2733307,0.22,2.95,ml,35,42,0.002045,0.16,hv,hv70494652,2018-07-29T20:07:28.520Z,"5km SW of Volcano, Hawaii",earthquake,0.12,0.11,3.31,35,automatic,hv,hv
2018-07-29T20:00:59.240Z,19.4080009,-155.267334,0.26,2.47,ml,28,32,0.008128,0.27,hv,hv70494642,2018-07-29T20:06:42.420Z,"4km SW of Volcano, Hawaii",earthquake,0.22,0.18,1.62,20,automatic,hv,hv
2018-07-29T19:57:07.330Z,19.4279995,-155.2526703,1.67,2.53,ml,10,211,0.009235,0.14,hv,hv70494627,2018-07-29T20:02:47.110Z,"1km WSW of Volcano, Hawaii",earthquake,0.57,0.37,0.41,14,automatic,hv,hv
2018-07-29T19:48:16.630Z,19.413166,-155.261673,0.52,2.45,ml,30,64,0.002006,0.16,hv,hv70494602,2018-07-29T19:54:02.450Z,"3km SW of Volcano, Hawaii",earthquake,0.23,0.15,0.42,21,automatic,hv,hv
2018-07-29T19:26:53.460Z,19.425333,-155.2776642,0.68,2.64,ml,25,40,0.0005753,0.18,hv,hv70494537,2018-07-29T19:32:33.630Z,"4km W of Volcano, Hawaii",earthquake,0.2,0.16,0.34,16,automatic,hv,hv
2018-07-29T19:24:49.210Z,19.4031658,-155.2675018,0.47,2.89,ml,39,44,0.005091,0.23,hv,hv70494532,2018-07-29T19:30:29.770Z,"4km SW of Volcano, Hawaii",earthquake,0.18,0.17,2.55,28,automatic,hv,hv
2018-07-29T19:23:40.040Z,19.3990002,-155.2611694,0.24,2.87,ml,29,66,0.004651,0.26,hv,hv70494527,2018-07-29T19:29:20.310Z,"4km SW of Volcano, Hawaii",earthquake,0.28,0.2,0.44,21,automatic,hv,hv
2018-07-29T19:23:26.950Z,19.4026661,-155.2836609,0.69,2.57,ml,14,121,0.01492,0.13,hv,hv70494522,2018-07-29T19:29:07.820Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.38,2.05,23,automatic,hv,hv
2018-07-29T19:23:14.040Z,19.3803329,-155.3034973,-0.11,2.54,ml,12,128,0.01315,0.37,hv,hv70494517,2018-07-29T19:28:54.450Z,"8km SW of Volcano, Hawaii",earthquake,0.76,0.72,2.04,24,automatic,hv,hv
2018-07-29T19:15:39.780Z,19.4096661,-155.293335,0.23,2.51,ml,26,43,0.006986,0.33,hv,hv70494497,2018-07-29T19:21:19.550Z,"6km WSW of Volcano, Hawaii",earthquake,0.31,0.21,0.33,14,automatic,hv,hv
2018-07-29T19:11:39.860Z,19.4073334,-155.2603302,0.19,2.82,ml,21,89,0.004748,0.12,hv,hv70494487,2018-07-29T19:17:20.300Z,"3km SW of Volcano, Hawaii",earthquake,0.17,0.21,0.42,16,automatic,hv,hv
2018-07-29T19:09:51.310Z,19.3948326,-155.2823334,0.05,2.98,ml,40,27,0.008221,0.24,hv,hv70494482,2018-07-29T19:15:32.070Z,"6km SW of Volcano, Hawaii",earthquake,0.16,0.2,2.79,33,automatic,hv,hv
2018-07-29T19:06:32.730Z,19.3924999,-155.2664948,0.01,3.31,ml,20,84,0.005729,0.23,hv,hv70494477,2018-07-29T19:12:10.970Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.19,0.43,14,automatic,hv,hv
2018-07-29T19:04:01.830Z,19.4123325,-155.2611694,0.59,3.41,ml,48,37,0.001244,0.23,hv,hv70494467,2018-07-29T19:09:47.600Z,"3km SW of Volcano, Hawaii",earthquake,0.21,0.14,3.4,34,automatic,hv,hv
2018-07-29T19:02:24.710Z,19.4136658,-155.2709961,0.02,2.87,ml,37,52,0.01061,0.29,hv,hv70494452,2018-07-29T19:08:03.490Z,"3km WSW of Volcano, Hawaii",earthquake,0.18,0.14,2.82,32,automatic,hv,hv
